icd_code,drug_code,mapping_type,priority,source_version,note,evidence_level
D64.9,MED-ANAL-PARACETAMOL,recommended,1,MAP-IM-2026.03,Mục đích: điều trị nền/triệu chứng nội khoa. Tác dụng phụ: theo dõi ADR thường gặp. Tương tác: rà soát thuốc đồng thời.,IIa
G47.3,MED-ANAL-PARACETAMOL,recommended,1,MAP-IM-2026.03,Mục đích: điều trị nền/triệu chứng nội khoa. Tác dụng phụ: theo dõi ADR thường gặp. Tương tác: rà soát thuốc đồng thời.,IIa
G62.1,MED-ANAL-PARACETAMOL,recommended,1,MAP-IM-2026.03,Mục đích: điều trị nền/triệu chứng nội khoa. Tác dụng phụ: theo dõi ADR thường gặp. Tương tác: rà soát thuốc đồng thời.,IIa
R42,MED-ANAL-PARACETAMOL,recommended,1,MAP-IM-2026.03,Mục đích: điều trị nền/triệu chứng nội khoa. Tác dụng phụ: theo dõi ADR thường gặp. Tương tác: rà soát thuốc đồng thời.,IIa
R53,MED-ANAL-PARACETAMOL,recommended,1,MAP-IM-2026.03,Mục đích: điều trị nền/triệu chứng nội khoa. Tác dụng phụ: theo dõi ADR thường gặp. Tương tác: rà soát thuốc đồng thời.,IIa
R06.0,MED-ANAL-PARACETAMOL,recommended,1,MAP-IM-2026.03,Mục đích: điều trị nền/triệu chứng nội khoa. Tác dụng phụ: theo dõi ADR thường gặp. Tương tác: rà soát thuốc đồng thời.,IIa
R60.0,MED-ANAL-PARACETAMOL,recommended,1,MAP-IM-2026.03,Mục đích: điều trị nền/triệu chứng nội khoa. Tác dụng phụ: theo dõi ADR thường gặp. Tương tác: rà soát thuốc đồng thời.,IIa
R00.2,MED-ANAL-PARACETAMOL,recommended,1,MAP-IM-2026.03,Mục đích: điều trị nền/triệu chứng nội khoa. Tác dụng phụ: theo dõi ADR thường gặp. Tương tác: rà soát thuốc đồng thời.,IIa
I49.9,MED-BB-BISOPROLOL,recommended,1,MAP-IM-2026.03,Mục đích: điều trị nền/triệu chứng nội khoa. Tác dụng phụ: theo dõi ADR thường gặp. Tương tác: rà soát thuốc đồng thời.,IIa
D50.9,MED-ANAL-PARACETAMOL,suggested,2,MAP-IM-2026.03,Mục đích: điều trị hỗ trợ triệu chứng trong khi tiếp tục làm rõ nguyên nhân thiếu máu. Tác dụng phụ: theo dõi ADR thường gặp. Tương tác: rà soát thuốc đồng thời.,IIb
B35.1,MED-ANAL-PARACETAMOL,consider,1,MAP-2026.04,Mục đích: Giảm đau/hạ sốt triệu chứng trong điều trị ngoại trú theo bậc thang. Tác dụng phụ: Độc gan khi quá liều hoặc dùng kéo dài. Tương tác: Thận trọng với rượu và thuốc chứa paracetamol khác.,IIb
B35.1,MED-NSAID-IBUPROFEN,consider,2,MAP-2026.04,"Mục đích: Kháng viêm giảm đau ngắn ngày khi có đau viêm mức nhẹ-trung bình. Tác dụng phụ: Kích ứng dạ dày, nguy cơ suy thận và giữ nước. Tương tác: Tăng nguy cơ chảy máu khi dùng cùng thuốc chống đông/kháng kết tập tiểu cầu.",IIb
B35.1,MED-PPI-ESOMEPRAZOLE,consider,3,MAP-2026.04,"Mục đích: Bảo vệ dạ dày khi cần NSAID hoặc có triệu chứng tăng tiết acid đi kèm. Tác dụng phụ: Đau đầu, rối loạn tiêu hóa, giảm Mg khi dùng dài ngày. Tương tác: Có thể thay đổi hấp thu các thuốc phụ thuộc pH dạ dày.",IIb
B37.3,MED-ANAL-PARACETAMOL,consider,1,MAP-2026.04,Mục đích: Giảm đau/hạ sốt triệu chứng trong điều trị ngoại trú theo bậc thang. Tác dụng phụ: Độc gan khi quá liều hoặc dùng kéo dài. Tương tác: Thận trọng với rượu và thuốc chứa paracetamol khác.,IIb
B37.3,MED-NSAID-IBUPROFEN,consider,2,MAP-2026.04,"Mục đích: Kháng viêm giảm đau ngắn ngày khi có đau viêm mức nhẹ-trung bình. Tác dụng phụ: Kích ứng dạ dày, nguy cơ suy thận và giữ nước. Tương tác: Tăng nguy cơ chảy máu khi dùng cùng thuốc chống đông/kháng kết tập tiểu cầu.",IIb
B37.3,MED-PPI-ESOMEPRAZOLE,consider,3,MAP-2026.04,"Mục đích: Bảo vệ dạ dày khi cần NSAID hoặc có triệu chứng tăng tiết acid đi kèm. Tác dụng phụ: Đau đầu, rối loạn tiêu hóa, giảm Mg khi dùng dài ngày. Tương tác: Có thể thay đổi hấp thu các thuốc phụ thuộc pH dạ dày.",IIb
D17.9,MED-ANAL-PARACETAMOL,consider,1,MAP-2026.04,Mục đích: Giảm đau/hạ sốt triệu chứng trong điều trị ngoại trú theo bậc thang. Tác dụng phụ: Độc gan khi quá liều hoặc dùng kéo dài. Tương tác: Thận trọng với rượu và thuốc chứa paracetamol khác.,IIb
D17.9,MED-NSAID-IBUPROFEN,consider,2,MAP-2026.04,"Mục đích: Kháng viêm giảm đau ngắn ngày khi có đau viêm mức nhẹ-trung bình. Tác dụng phụ: Kích ứng dạ dày, nguy cơ suy thận và giữ nước. Tương tác: Tăng nguy cơ chảy máu khi dùng cùng thuốc chống đông/kháng kết tập tiểu cầu.",IIb
D17.9,MED-PPI-ESOMEPRAZOLE,consider,3,MAP-2026.04,"Mục đích: Bảo vệ dạ dày khi cần NSAID hoặc có triệu chứng tăng tiết acid đi kèm. Tác dụng phụ: Đau đầu, rối loạn tiêu hóa, giảm Mg khi dùng dài ngày. Tương tác: Có thể thay đổi hấp thu các thuốc phụ thuộc pH dạ dày.",IIb
E04.1,MED-ANAL-PARACETAMOL,consider,1,MAP-2026.04,Mục đích: Giảm đau/hạ sốt triệu chứng trong điều trị ngoại trú theo bậc thang. Tác dụng phụ: Độc gan khi quá liều hoặc dùng kéo dài. Tương tác: Thận trọng với rượu và thuốc chứa paracetamol khác.,IIb
E04.1,MED-NSAID-IBUPROFEN,consider,2,MAP-2026.04,"Mục đích: Kháng viêm giảm đau ngắn ngày khi có đau viêm mức nhẹ-trung bình. Tác dụng phụ: Kích ứng dạ dày, nguy cơ suy thận và giữ nước. Tương tác: Tăng nguy cơ chảy máu khi dùng cùng thuốc chống đông/kháng kết tập tiểu cầu.",IIb
E04.1,MED-PPI-ESOMEPRAZOLE,consider,3,MAP-2026.04,"Mục đích: Bảo vệ dạ dày khi cần NSAID hoặc có triệu chứng tăng tiết acid đi kèm. Tác dụng phụ: Đau đầu, rối loạn tiêu hóa, giảm Mg khi dùng dài ngày. Tương tác: Có thể thay đổi hấp thu các thuốc phụ thuộc pH dạ dày.",IIb
E16.2,MED-ANAL-PARACETAMOL,consider,1,MAP-2026.04,Mục đích: Giảm đau/hạ sốt triệu chứng trong điều trị ngoại trú theo bậc thang. Tác dụng phụ: Độc gan khi quá liều hoặc dùng kéo dài. Tương tác: Thận trọng với rượu và thuốc chứa paracetamol khác.,IIb
E16.2,MED-NSAID-IBUPROFEN,consider,2,MAP-2026.04,"Mục đích: Kháng viêm giảm đau ngắn ngày khi có đau viêm mức nhẹ-trung bình. Tác dụng phụ: Kích ứng dạ dày, nguy cơ suy thận và giữ nước. Tương tác: Tăng nguy cơ chảy máu khi dùng cùng thuốc chống đông/kháng kết tập tiểu cầu.",IIb
E16.2,MED-PPI-ESOMEPRAZOLE,consider,3,MAP-2026.04,"Mục đích: Bảo vệ dạ dày khi cần NSAID hoặc có triệu chứng tăng tiết acid đi kèm. Tác dụng phụ: Đau đầu, rối loạn tiêu hóa, giảm Mg khi dùng dài ngày. Tương tác: Có thể thay đổi hấp thu các thuốc phụ thuộc pH dạ dày.",IIb
E53.8,MED-ANAL-PARACETAMOL,consider,1,MAP-2026.04,Mục đích: Giảm đau/hạ sốt triệu chứng trong điều trị ngoại trú theo bậc thang. Tác dụng phụ: Độc gan khi quá liều hoặc dùng kéo dài. Tương tác: Thận trọng với rượu và thuốc chứa paracetamol khác.,IIb
E53.8,MED-NSAID-IBUPROFEN,consider,2,MAP-2026.04,"Mục đích: Kháng viêm giảm đau ngắn ngày khi có đau viêm mức nhẹ-trung bình. Tác dụng phụ: Kích ứng dạ dày, nguy cơ suy thận và giữ nước. Tương tác: Tăng nguy cơ chảy máu khi dùng cùng thuốc chống đông/kháng kết tập tiểu cầu.",IIb
E53.8,MED-PPI-ESOMEPRAZOLE,consider,3,MAP-2026.04,"Mục đích: Bảo vệ dạ dày khi cần NSAID hoặc có triệu chứng tăng tiết acid đi kèm. Tác dụng phụ: Đau đầu, rối loạn tiêu hóa, giảm Mg khi dùng dài ngày. Tương tác: Có thể thay đổi hấp thu các thuốc phụ thuộc pH dạ dày.",IIb
E61.1,MED-ANAL-PARACETAMOL,consider,1,MAP-2026.04,Mục đích: Giảm đau/hạ sốt triệu chứng trong điều trị ngoại trú theo bậc thang. Tác dụng phụ: Độc gan khi quá liều hoặc dùng kéo dài. Tương tác: Thận trọng với rượu và thuốc chứa paracetamol khác.,IIb
E61.1,MED-NSAID-IBUPROFEN,consider,2,MAP-2026.04,"Mục đích: Kháng viêm giảm đau ngắn ngày khi có đau viêm mức nhẹ-trung bình. Tác dụng phụ: Kích ứng dạ dày, nguy cơ suy thận và giữ nước. Tương tác: Tăng nguy cơ chảy máu khi dùng cùng thuốc chống đông/kháng kết tập tiểu cầu.",IIb
E61.1,MED-PPI-ESOMEPRAZOLE,consider,3,MAP-2026.04,"Mục đích: Bảo vệ dạ dày khi cần NSAID hoặc có triệu chứng tăng tiết acid đi kèm. Tác dụng phụ: Đau đầu, rối loạn tiêu hóa, giảm Mg khi dùng dài ngày. Tương tác: Có thể thay đổi hấp thu các thuốc phụ thuộc pH dạ dày.",IIb
F45.3,MED-ANAL-PARACETAMOL,consider,1,MAP-2026.04,Mục đích: Giảm đau/hạ sốt triệu chứng trong điều trị ngoại trú theo bậc thang. Tác dụng phụ: Độc gan khi quá liều hoặc dùng kéo dài. Tương tác: Thận trọng với rượu và thuốc chứa paracetamol khác.,IIb
F45.3,MED-NSAID-IBUPROFEN,consider,2,MAP-2026.04,"Mục đích: Kháng viêm giảm đau ngắn ngày khi có đau viêm mức nhẹ-trung bình. Tác dụng phụ: Kích ứng dạ dày, nguy cơ suy thận và giữ nước. Tương tác: Tăng nguy cơ chảy máu khi dùng cùng thuốc chống đông/kháng kết tập tiểu cầu.",IIb
F45.3,MED-PPI-ESOMEPRAZOLE,consider,3,MAP-2026.04,"Mục đích: Bảo vệ dạ dày khi cần NSAID hoặc có triệu chứng tăng tiết acid đi kèm. Tác dụng phụ: Đau đầu, rối loạn tiêu hóa, giảm Mg khi dùng dài ngày. Tương tác: Có thể thay đổi hấp thu các thuốc phụ thuộc pH dạ dày.",IIb
H04.1,MED-ANAL-PARACETAMOL,consider,1,MAP-2026.04,Mục đích: Giảm đau/hạ sốt triệu chứng trong điều trị ngoại trú theo bậc thang. Tác dụng phụ: Độc gan khi quá liều hoặc dùng kéo dài. Tương tác: Thận trọng với rượu và thuốc chứa paracetamol khác.,IIb
H04.1,MED-NSAID-IBUPROFEN,consider,2,MAP-2026.04,"Mục đích: Kháng viêm giảm đau ngắn ngày khi có đau viêm mức nhẹ-trung bình. Tác dụng phụ: Kích ứng dạ dày, nguy cơ suy thận và giữ nước. Tương tác: Tăng nguy cơ chảy máu khi dùng cùng thuốc chống đông/kháng kết tập tiểu cầu.",IIb
H04.1,MED-PPI-ESOMEPRAZOLE,consider,3,MAP-2026.04,"Mục đích: Bảo vệ dạ dày khi cần NSAID hoặc có triệu chứng tăng tiết acid đi kèm. Tác dụng phụ: Đau đầu, rối loạn tiêu hóa, giảm Mg khi dùng dài ngày. Tương tác: Có thể thay đổi hấp thu các thuốc phụ thuộc pH dạ dày.",IIb
H52.4,MED-ANAL-PARACETAMOL,consider,1,MAP-2026.04,Mục đích: Giảm đau/hạ sốt triệu chứng trong điều trị ngoại trú theo bậc thang. Tác dụng phụ: Độc gan khi quá liều hoặc dùng kéo dài. Tương tác: Thận trọng với rượu và thuốc chứa paracetamol khác.,IIb
H52.4,MED-NSAID-IBUPROFEN,consider,2,MAP-2026.04,"Mục đích: Kháng viêm giảm đau ngắn ngày khi có đau viêm mức nhẹ-trung bình. Tác dụng phụ: Kích ứng dạ dày, nguy cơ suy thận và giữ nước. Tương tác: Tăng nguy cơ chảy máu khi dùng cùng thuốc chống đông/kháng kết tập tiểu cầu.",IIb
H52.4,MED-PPI-ESOMEPRAZOLE,consider,3,MAP-2026.04,"Mục đích: Bảo vệ dạ dày khi cần NSAID hoặc có triệu chứng tăng tiết acid đi kèm. Tác dụng phụ: Đau đầu, rối loạn tiêu hóa, giảm Mg khi dùng dài ngày. Tương tác: Có thể thay đổi hấp thu các thuốc phụ thuộc pH dạ dày.",IIb
H81.1,MED-ANAL-PARACETAMOL,consider,1,MAP-2026.04,Mục đích: Giảm đau/hạ sốt triệu chứng trong điều trị ngoại trú theo bậc thang. Tác dụng phụ: Độc gan khi quá liều hoặc dùng kéo dài. Tương tác: Thận trọng với rượu và thuốc chứa paracetamol khác.,IIb
H81.1,MED-NSAID-IBUPROFEN,consider,2,MAP-2026.04,"Mục đích: Kháng viêm giảm đau ngắn ngày khi có đau viêm mức nhẹ-trung bình. Tác dụng phụ: Kích ứng dạ dày, nguy cơ suy thận và giữ nước. Tương tác: Tăng nguy cơ chảy máu khi dùng cùng thuốc chống đông/kháng kết tập tiểu cầu.",IIb
H81.1,MED-PPI-ESOMEPRAZOLE,consider,3,MAP-2026.04,"Mục đích: Bảo vệ dạ dày khi cần NSAID hoặc có triệu chứng tăng tiết acid đi kèm. Tác dụng phụ: Đau đầu, rối loạn tiêu hóa, giảm Mg khi dùng dài ngày. Tương tác: Có thể thay đổi hấp thu các thuốc phụ thuộc pH dạ dày.",IIb
I87.2,MED-ANAL-PARACETAMOL,consider,1,MAP-2026.04,Mục đích: Giảm đau/hạ sốt triệu chứng trong điều trị ngoại trú theo bậc thang. Tác dụng phụ: Độc gan khi quá liều hoặc dùng kéo dài. Tương tác: Thận trọng với rượu và thuốc chứa paracetamol khác.,IIb
I87.2,MED-NSAID-IBUPROFEN,consider,2,MAP-2026.04,"Mục đích: Kháng viêm giảm đau ngắn ngày khi có đau viêm mức nhẹ-trung bình. Tác dụng phụ: Kích ứng dạ dày, nguy cơ suy thận và giữ nước. Tương tác: Tăng nguy cơ chảy máu khi dùng cùng thuốc chống đông/kháng kết tập tiểu cầu.",IIb
I87.2,MED-PPI-ESOMEPRAZOLE,consider,3,MAP-2026.04,"Mục đích: Bảo vệ dạ dày khi cần NSAID hoặc có triệu chứng tăng tiết acid đi kèm. Tác dụng phụ: Đau đầu, rối loạn tiêu hóa, giảm Mg khi dùng dài ngày. Tương tác: Có thể thay đổi hấp thu các thuốc phụ thuộc pH dạ dày.",IIb
J31.0,MED-ANAL-PARACETAMOL,consider,1,MAP-2026.04,Mục đích: Giảm đau/hạ sốt triệu chứng trong điều trị ngoại trú theo bậc thang. Tác dụng phụ: Độc gan khi quá liều hoặc dùng kéo dài. Tương tác: Thận trọng với rượu và thuốc chứa paracetamol khác.,IIb
J31.0,MED-NSAID-IBUPROFEN,consider,2,MAP-2026.04,"Mục đích: Kháng viêm giảm đau ngắn ngày khi có đau viêm mức nhẹ-trung bình. Tác dụng phụ: Kích ứng dạ dày, nguy cơ suy thận và giữ nước. Tương tác: Tăng nguy cơ chảy máu khi dùng cùng thuốc chống đông/kháng kết tập tiểu cầu.",IIb
J31.0,MED-PPI-ESOMEPRAZOLE,consider,3,MAP-2026.04,"Mục đích: Bảo vệ dạ dày khi cần NSAID hoặc có triệu chứng tăng tiết acid đi kèm. Tác dụng phụ: Đau đầu, rối loạn tiêu hóa, giảm Mg khi dùng dài ngày. Tương tác: Có thể thay đổi hấp thu các thuốc phụ thuộc pH dạ dày.",IIb
L21.9,MED-ANAL-PARACETAMOL,consider,1,MAP-2026.04,Mục đích: Giảm đau/hạ sốt triệu chứng trong điều trị ngoại trú theo bậc thang. Tác dụng phụ: Độc gan khi quá liều hoặc dùng kéo dài. Tương tác: Thận trọng với rượu và thuốc chứa paracetamol khác.,IIb
L21.9,MED-NSAID-IBUPROFEN,consider,2,MAP-2026.04,"Mục đích: Kháng viêm giảm đau ngắn ngày khi có đau viêm mức nhẹ-trung bình. Tác dụng phụ: Kích ứng dạ dày, nguy cơ suy thận và giữ nước. Tương tác: Tăng nguy cơ chảy máu khi dùng cùng thuốc chống đông/kháng kết tập tiểu cầu.",IIb
L21.9,MED-PPI-ESOMEPRAZOLE,consider,3,MAP-2026.04,"Mục đích: Bảo vệ dạ dày khi cần NSAID hoặc có triệu chứng tăng tiết acid đi kèm. Tác dụng phụ: Đau đầu, rối loạn tiêu hóa, giảm Mg khi dùng dài ngày. Tương tác: Có thể thay đổi hấp thu các thuốc phụ thuộc pH dạ dày.",IIb
L29.9,MED-ANAL-PARACETAMOL,consider,1,MAP-2026.04,Mục đích: Giảm đau/hạ sốt triệu chứng trong điều trị ngoại trú theo bậc thang. Tác dụng phụ: Độc gan khi quá liều hoặc dùng kéo dài. Tương tác: Thận trọng với rượu và thuốc chứa paracetamol khác.,IIb
L29.9,MED-NSAID-IBUPROFEN,consider,2,MAP-2026.04,"Mục đích: Kháng viêm giảm đau ngắn ngày khi có đau viêm mức nhẹ-trung bình. Tác dụng phụ: Kích ứng dạ dày, nguy cơ suy thận và giữ nước. Tương tác: Tăng nguy cơ chảy máu khi dùng cùng thuốc chống đông/kháng kết tập tiểu cầu.",IIb
L29.9,MED-PPI-ESOMEPRAZOLE,consider,3,MAP-2026.04,"Mục đích: Bảo vệ dạ dày khi cần NSAID hoặc có triệu chứng tăng tiết acid đi kèm. Tác dụng phụ: Đau đầu, rối loạn tiêu hóa, giảm Mg khi dùng dài ngày. Tương tác: Có thể thay đổi hấp thu các thuốc phụ thuộc pH dạ dày.",IIb
M54.2,MED-ANAL-PARACETAMOL,consider,1,MAP-2026.04,Mục đích: Giảm đau/hạ sốt triệu chứng trong điều trị ngoại trú theo bậc thang. Tác dụng phụ: Độc gan khi quá liều hoặc dùng kéo dài. Tương tác: Thận trọng với rượu và thuốc chứa paracetamol khác.,IIb
M54.2,MED-NSAID-IBUPROFEN,consider,2,MAP-2026.04,"Mục đích: Kháng viêm giảm đau ngắn ngày khi có đau viêm mức nhẹ-trung bình. Tác dụng phụ: Kích ứng dạ dày, nguy cơ suy thận và giữ nước. Tương tác: Tăng nguy cơ chảy máu khi dùng cùng thuốc chống đông/kháng kết tập tiểu cầu.",IIb
M54.2,MED-PPI-ESOMEPRAZOLE,consider,3,MAP-2026.04,"Mục đích: Bảo vệ dạ dày khi cần NSAID hoặc có triệu chứng tăng tiết acid đi kèm. Tác dụng phụ: Đau đầu, rối loạn tiêu hóa, giảm Mg khi dùng dài ngày. Tương tác: Có thể thay đổi hấp thu các thuốc phụ thuộc pH dạ dày.",IIb
